wavelength,Intensity
777.980634624614,2356.95
778.2127452710436,2353.1
778.4448172414023,2353.45
778.6768505301426,2353.1
778.9088451317166,2353.75
779.1408010405767,2353.05
779.3727182511752,2353.65
779.6045967579645,2353.05
779.8364365553969,2353.65
780.0682376379245,2353.95
780.3,2353.35
780.5317236360754,2353.55
780.763408540603,2353.5
780.9950547080354,2353.05
781.2266621328247,2353.9
781.4582308094232,2353.3
781.6897607322833,2353.85
781.9212518958574,2352.7
782.1527042945976,2353.45
782.3841179229564,2354.1
782.6154927753859,2354.0
782.8468288463387,2353.7
783.078126130267,2353.8
783.3093846216229,2353.65
783.5406043148591,2353.95
783.7717852044276,2353.85
784.0029272847811,2353.6
784.2340305503712,2353.55
784.4650949956512,2354.0
784.6961206150725,2354.25
784.9271074030879,2353.75
785.1580553541498,2354.05
785.3889644627101,2353.65
785.6198347232215,2354.2
785.850666130136,2353.65
786.0814586779062,2353.45
786.3122123609843,2353.45
786.5429271738226,2353.65
786.7736031108734,2353.85
787.0042401665892,2353.5
787.234838335422,2354.0
787.4653976118242,2353.65
787.6959179902484,2353.8
787.9263994651466,2353.9
788.1568420309713,2353.65
788.3872456821746,2353.1
788.6176104132091,2354.35
788.8479362185269,2353.05
789.0782230925805,2354.2
789.308471029822,2353.9
789.538680024704,2354.2
789.7688500716783,2353.95
789.998981165198,2354.35
790.2290732997147,2353.8
790.459126469681,2354.7
790.6891406695493,2354.8
790.9191158937716,2354.7
791.1490521368006,2354.65
791.3789493930885,2355.2
791.6088076570875,2355.05
791.8386269232499,2355.25
792.0684071860283,2355.25
792.2981484398747,2355.3
792.5278506792415,2355.8
792.7575138985811,2355.15
792.9871380923456,2356.7
793.2167232549878,2356.7
793.4462693809594,2357.75
793.6757764647132,2358.55
793.9052445007012,2358.8
794.134673483376,2359.25
794.3640634071896,2359.9
794.5934142665946,2359.2
794.8227260560432,2358.4
795.0519987699876,2357.15
795.2812324028802,2357.0
795.5104269491734,2356.4
795.7395824033196,2356.8
795.9686987597706,2358.75
796.1977760129795,2362.2
796.426814157398,2365.7
796.6558131874785,2370.55
796.8847730976737,2375.9
797.1136938824355,2377.9
797.3425755362165,2378.85
797.5714180534687,2377.15
797.8002214286447,2373.35
798.0289856561966,2368.6
798.2577107305771,2364.0
798.486396646238,2359.15
798.7150433976319,2358.6
798.9436509792112,2361.15
799.172219385428,2368.55
799.4007486107348,2379.05
799.6292386495836,2390.3
799.8576894964272,2401.65
800.0861011457175,2409.0
800.3144735919071,2410.65
800.5428068294481,2408.4
800.771100852793,2401.6
800.999355656394,2391.75
801.2275712347034,2381.1
801.4557475821734,2370.7
801.6838846932567,2364.05
801.9119825624055,2362.5
802.1400411840717,2366.4
802.3680605527081,2377.1
802.5960406627668,2393.35
802.8239815087002,2412.0
803.0518830849603,2432.65
803.279745386,2451.85
803.5075684062712,2464.2
803.7353521402263,2469.05
803.9630965823177,2465.3
804.1908017269975,2451.4
804.4184675687183,2428.0
804.6460941019321,2403.65
804.8736813210916,2385.45
805.1012292206487,2373.1
805.3287377950561,2364.25
805.5562070387659,2359.3
805.7836369462306,2356.65
806.0110275119021,2356.25
806.2383787302332,2355.4
806.465690595676,2355.2
806.6929631026827,2355.2
806.9201962457059,2355.35
807.1473900191976,2355.45
807.3745444176103,2355.25
807.6016594353963,2355.2
807.828735067008,2354.95
808.0557713068974,2354.8
808.2827681495173,2355.05
808.5097255893195,2355.65
808.7366436207568,2355.3
808.9635222382813,2355.35
809.190361436345,2355.85
809.4171612094008,2355.55
809.6439215519006,2356.0
809.870642458297,2355.45
810.0973239230419,2354.95
810.3239659405881,2355.3
810.5505685053876,2355.35
810.7771316118929,2355.25
811.0036552545562,2355.6
811.2301394278297,2355.15
811.456584126166,2355.05
811.6829893440172,2355.05
811.9093550758357,2354.9
812.1356813160738,2354.9
812.3619680591839,2354.8
812.5882152996182,2354.85
812.8144230318292,2355.0
813.0405912502688,2354.95
813.2667199493898,2354.85
813.4928091236443,2355.2
813.7188587674844,2355.4
813.9448688753629,2354.75
814.1708394417317,2355.0
814.3967704610434,2354.95
814.6226619277498,2355.0
814.848513836304,2354.9
815.0743261811577,2355.0
815.3000989567637,2355.05
815.5258321575737,2354.75
815.7515257780407,2355.2
815.9771798126166,2354.95
816.2027942557536,2354.9
816.4283691019044,2355.0
816.653904345521,2355.1
816.8793999810559,2355.15
817.1048560029615,2355.45
817.3302724056898,2355.15
817.5556491836933,2355.3
817.7809863314243,2355.0
818.0062838433353,2355.3
818.2315417138783,2355.65
818.4567599375058,2354.75
818.6819385086699,2355.3
818.9070774218233,2355.15
819.1321766714179,2354.75
819.3572362519064,2355.5
819.5822561577409,2355.7
819.8072363833737,2355.3
820.0321769232571,2356.0
820.2570777718437,2355.75
820.4819389235855,2355.65
820.7067603729348,2355.8
820.9315421143442,2356.0
821.1562841422658,2355.7
821.380986451152,2355.95
821.605649035455,2355.15
821.8302718896272,2355.7
822.0548550081209,2354.95
822.2793983853885,2354.75
822.5039020158822,2355.2
822.7283658940544,2355.1
822.9527900143573,2354.85
823.1771743712434,2354.65
823.4015189591648,2354.85
823.625823772574,2355.15
823.8500888059232,2354.9
824.0743140536647,2354.8
824.298499510251,2355.1
824.5226451701341,2355.15
824.7467510277668,2355.45
824.9708170776009,2355.5
825.194843314089,2355.5
825.4188297316833,2354.95
825.6427763248362,2356.0
825.866683088,2355.9
826.090550015627,2355.35
826.3143771021694,2355.0
826.5381643420798,2355.7
826.7619117298103,2355.6
826.9856192598132,2355.3
827.2092869265409,2355.4
827.4329147244458,2356.2
827.65650264798,2355.95
827.880050691596,2355.95
828.103558849746,2355.95
828.3270271168824,2355.9
828.5504554874574,2355.6
828.7738439559234,2356.1
828.9971925167328,2355.75
829.2205011643377,2355.8
829.4437698931905,2355.95
829.6669986977438,2355.75
829.8901875724495,2355.75
830.1133365117602,2355.9
830.336445510128,2355.8
830.5595145620052,2355.35
830.7825436618446,2356.1
831.0055328040978,2355.8
831.2284819832176,2355.8
831.4513911936561,2355.55
831.6742604298659,2355.55
831.897089686299,2356.1
832.1198789574078,2355.6
832.3426282376447,2355.6
832.565337521462,2355.5
832.7880068033119,2355.85
833.0106360776468,2355.35
833.233225338919,2355.6
833.4557745815808,2355.75
833.6782838000847,2355.45
833.9007529888828,2355.8
834.1231821424274,2355.45
834.3455712551711,2355.65
834.5679203215657,2355.95
834.790229336064,2355.15
835.012498293118,2356.0
835.2347271871804,2355.85
835.456916012703,2355.9
835.6790647641386,2355.8
835.9011734359391,2356.0
836.1232420225573,2356.0
836.345270518445,2355.7
836.5672589180549,2356.05
836.7892072158392,2356.1
837.0111154062499,2356.15
837.2329834837399,2356.2
837.4548114427611,2356.25
837.6765992777658,2356.25
837.8983469832067,2356.15
838.1200545535356,2356.3
838.3417219832053,2356.55
838.5633492666678,2356.6
838.7849363983757,2356.2
839.0064833727808,2355.95
839.227990184336,2356.05
839.4494568274931,2356.2
839.6708832967049,2356.1
839.8922695864235,2356.05
840.1136156911012,2356.4
840.3349216051902,2356.05
840.556187323143,2356.55
840.7774128394119,2355.75
840.9985981484491,2356.15
841.219743244707,2355.85
841.4408481226379,2356.35
841.6619127766943,2356.1
841.8829372013281,2356.1
842.1039213909919,2356.0
842.324865340138,2355.8
842.5457690432187,2355.8
842.7666324946863,2356.55
842.9874556889931,2356.35
843.2082386205914,2356.55
843.4289812839336,2356.25
843.6496836734719,2356.05
843.8703457836588,2356.35
844.0909676089465,2356.1
844.3115491437871,2356.45
844.5320903826333,2356.7
844.7525913199371,2356.5
844.9730519501511,2356.45
845.1934722677274,2357.15
845.4138522671185,2357.15
845.6341919427766,2356.7
845.854491289154,2356.9
846.0747503007029,2357.2
846.294968971876,2356.8
846.5151472971252,2356.95
846.7352852709029,2356.5
846.9553828876617,2356.85
847.1754401418535,2356.35
847.3954570279311,2356.65
847.6154335403465,2356.4
847.835369673552,2356.0
848.055265422,2356.35
848.2751207801427,2356.2
848.4949357424326,2356.2
848.714710303322,2356.6
848.9344444572631,2356.45
849.1541381987082,2356.65
849.3737915221099,2355.95
849.5934044219199,2356.4
849.8129768925911,2356.4
850.0325089285757,2356.7
850.2520005243259,2356.25
850.4714516742941,2356.3
850.6908623729325,2356.85
850.9102326146937,2356.55
851.1295623940296,2357.4
851.3488517053927,2356.75
851.5681005432353,2357.25
851.78730890201,2357.5
852.0064767761686,2357.1
852.2256041601639,2356.95
852.444691048448,2357.5
852.6637374354731,2357.05
852.8827433156916,2357.5
853.1017086835559,2357.65
853.3206335335184,2356.95
853.5395178600311,2357.85
853.7583616575466,2356.75
853.9771649205171,2356.7
854.1959276433951,2356.8
854.4146498206326,2357.1
854.633331446682,2357.45
854.8519725159957,2356.95
855.070573023026,2356.85
855.2891329622253,2357.35
855.5076523280457,2356.65
855.7261311149398,2356.85
855.9445693173595,2357.1
856.1629669297577,2357.2
856.381323946586,2357.4
856.5996403622975,2356.55
856.8179161713439,2356.8
857.0361513681778,2356.8
857.2543459472515,2357.1
857.4724999030173,2357.4
857.6906132299274,2357.05
857.9086859224342,2357.1
858.12671797499,2357.25
858.3447093820472,2357.45
858.5626601380582,2357.75
858.7805702374749,2357.25
858.99843967475,2357.8
859.2162684443357,2357.4
859.4340565406842,2357.8
859.6518039582481,2357.5
859.8695106914795,2357.7
860.0871767348308,2357.65
860.3048020827541,2358.15
860.522386729702,2358.1
860.7399306701267,2357.4
860.9574338984806,2358.15
861.174896409216,2357.7
