wavelength,Intensity
777.980634624614,2353.4
778.2127452710436,2350.45
778.4448172414023,2350.05
778.6768505301426,2349.95
778.9088451317166,2351.0
779.1408010405767,2350.85
779.3727182511752,2350.9
779.6045967579645,2351.15
779.8364365553969,2351.05
780.0682376379245,2351.35
780.3,2351.65
780.5317236360754,2351.4
780.763408540603,2351.05
780.9950547080354,2351.1
781.2266621328247,2351.25
781.4582308094232,2351.7
781.6897607322833,2351.3
781.9212518958574,2351.5
782.1527042945976,2351.5
782.3841179229564,2351.95
782.6154927753859,2351.75
782.8468288463387,2351.7
783.078126130267,2351.85
783.3093846216229,2352.2
783.5406043148591,2352.2
783.7717852044276,2352.15
784.0029272847811,2352.3
784.2340305503712,2351.85
784.4650949956512,2352.2
784.6961206150725,2352.6
784.9271074030879,2352.3
785.1580553541498,2352.0
785.3889644627101,2352.1
785.6198347232215,2351.85
785.850666130136,2353.1
786.0814586779062,2352.6
786.3122123609843,2352.7
786.5429271738226,2352.5
786.7736031108734,2353.1
787.0042401665892,2353.05
787.234838335422,2353.3
787.4653976118242,2353.8
787.6959179902484,2353.8
787.9263994651466,2353.85
788.1568420309713,2354.15
788.3872456821746,2354.1
788.6176104132091,2354.0
788.8479362185269,2354.05
789.0782230925805,2355.0
789.308471029822,2353.9
789.538680024704,2353.7
789.7688500716783,2353.7
789.998981165198,2353.9
790.2290732997147,2355.1
790.459126469681,2355.25
790.6891406695493,2355.5
790.9191158937716,2356.15
791.1490521368006,2356.7
791.3789493930885,2357.4
791.6088076570875,2358.7
791.8386269232499,2358.8
792.0684071860283,2359.3
792.2981484398747,2359.7
792.5278506792415,2361.1
792.7575138985811,2362.65
792.9871380923456,2365.3
793.2167232549878,2369.05
793.4462693809594,2374.45
793.6757764647132,2381.3
793.9052445007012,2387.7
794.134673483376,2396.7
794.3640634071896,2402.85
794.5934142665946,2407.25
794.8227260560432,2409.95
795.0519987699876,2411.65
795.2812324028802,2406.6
795.5104269491734,2400.85
795.7395824033196,2398.55
795.9686987597706,2406.2
796.1977760129795,2436.95
796.426814157398,2506.6
796.6558131874785,2653.9
796.8847730976737,2919.35
797.1136938824355,3320.7
797.3425755362165,3832.5
797.5714180534687,4483.75
797.8002214286447,5307.3
798.0289856561966,6227.2
798.2577107305771,7201.3
798.486396646238,7998.65
798.7150433976319,8342.25
798.9436509792112,8116.8
799.172219385428,7569.1
799.4007486107348,6983.5
799.6292386495836,6354.05
799.8576894964272,5561.45
800.0861011457175,4666.15
800.3144735919071,3894.8
800.5428068294481,3319.75
800.771100852793,2929.3
800.999355656394,2678.85
801.2275712347034,2525.35
801.4557475821734,2442.6
801.6838846932567,2404.05
801.9119825624055,2387.0
802.1400411840717,2382.4
802.3680605527081,2380.65
802.5960406627668,2381.6
802.8239815087002,2381.9
803.0518830849603,2381.35
803.279745386,2378.75
803.5075684062712,2374.75
803.7353521402263,2370.9
803.9630965823177,2366.45
804.1908017269975,2362.9
804.4184675687183,2361.25
804.6460941019321,2359.95
804.8736813210916,2358.6
805.1012292206487,2358.05
805.3287377950561,2358.3
805.5562070387659,2358.05
805.7836369462306,2357.25
806.0110275119021,2357.2
806.2383787302332,2356.5
806.465690595676,2356.6
806.6929631026827,2355.4
806.9201962457059,2355.35
807.1473900191976,2355.9
807.3745444176103,2355.25
807.6016594353963,2354.9
807.828735067008,2354.9
808.0557713068974,2354.7
808.2827681495173,2355.15
808.5097255893195,2354.85
808.7366436207568,2354.8
808.9635222382813,2354.6
809.190361436345,2354.8
809.4171612094008,2354.55
809.6439215519006,2354.1
809.870642458297,2354.45
810.0973239230419,2354.35
810.3239659405881,2353.75
810.5505685053876,2353.6
810.7771316118929,2353.7
811.0036552545562,2353.55
811.2301394278297,2353.45
811.456584126166,2353.25
811.6829893440172,2353.2
811.9093550758357,2353.1
812.1356813160738,2353.0
812.3619680591839,2353.25
812.5882152996182,2353.2
812.8144230318292,2353.55
813.0405912502688,2353.85
813.2667199493898,2353.35
813.4928091236443,2353.15
813.7188587674844,2353.3
813.9448688753629,2353.25
814.1708394417317,2353.05
814.3967704610434,2352.65
814.6226619277498,2353.05
814.848513836304,2352.6
815.0743261811577,2352.8
815.3000989567637,2352.85
815.5258321575737,2352.3
815.7515257780407,2352.85
815.9771798126166,2353.35
816.2027942557536,2352.9
816.4283691019044,2352.8
816.653904345521,2352.95
816.8793999810559,2352.85
817.1048560029615,2352.5
817.3302724056898,2352.25
817.5556491836933,2351.8
817.7809863314243,2352.5
818.0062838433353,2352.8
818.2315417138783,2352.85
818.4567599375058,2352.6
818.6819385086699,2352.6
818.9070774218233,2352.2
819.1321766714179,2352.4
819.3572362519064,2352.4
819.5822561577409,2352.5
819.8072363833737,2352.35
820.0321769232571,2353.25
820.2570777718437,2352.8
820.4819389235855,2352.25
820.7067603729348,2352.75
820.9315421143442,2352.25
821.1562841422658,2352.55
821.380986451152,2352.5
821.605649035455,2352.75
821.8302718896272,2351.85
822.0548550081209,2352.05
822.2793983853885,2352.15
822.5039020158822,2352.4
822.7283658940544,2352.2
822.9527900143573,2352.3
823.1771743712434,2352.0
823.4015189591648,2352.15
823.625823772574,2352.45
823.8500888059232,2352.1
824.0743140536647,2352.0
824.298499510251,2352.15
824.5226451701341,2352.1
