wavelength,Intensity
777.980634624614,2353.35
778.2127452710436,2349.85
778.4448172414023,2350.2
778.6768505301426,2350.25
778.9088451317166,2357.45
779.1408010405767,2360.1
779.3727182511752,2366.4
779.6045967579645,2373.25
779.8364365553969,2382.2
780.0682376379245,2391.0
780.3,2396.6
780.5317236360754,2398.6
780.763408540603,2396.35
780.9950547080354,2392.15
781.2266621328247,2384.5
781.4582308094232,2377.4
781.6897607322833,2371.25
781.9212518958574,2369.95
782.1527042945976,2379.75
782.3841179229564,2402.8
782.6154927753859,2447.7
782.8468288463387,2528.55
783.078126130267,2654.15
783.3093846216229,2816.7
783.5406043148591,3010.5
783.7717852044276,3225.35
784.0029272847811,3461.95
784.2340305503712,3733.3
784.4650949956512,3995.25
784.6961206150725,4204.45
784.9271074030879,4306.95
785.1580553541498,4218.9
785.3889644627101,4058.75
785.6198347232215,3923.45
785.850666130136,3725.85
786.0814586779062,3437.4
786.3122123609843,3140.8
786.5429271738226,2895.6
786.7736031108734,2712.6
787.0042401665892,2571.4
787.234838335422,2475.35
787.4653976118242,2420.0
787.6959179902484,2390.2
787.9263994651466,2378.0
788.1568420309713,2376.75
788.3872456821746,2385.2
788.6176104132091,2398.75
788.8479362185269,2413.8
789.0782230925805,2424.35
789.308471029822,2426.8
789.538680024704,2422.9
789.7688500716783,2415.95
789.998981165198,2402.95
790.2290732997147,2386.9
790.459126469681,2374.0
790.6891406695493,2366.1
790.9191158937716,2360.7
791.1490521368006,2359.3
791.3789493930885,2360.3
791.6088076570875,2362.15
791.8386269232499,2366.25
792.0684071860283,2371.55
792.2981484398747,2375.35
792.5278506792415,2377.5
792.7575138985811,2376.65
792.9871380923456,2372.65
793.2167232549878,2367.95
793.4462693809594,2362.5
793.6757764647132,2359.4
793.9052445007012,2356.35
794.134673483376,2355.05
794.3640634071896,2354.95
794.5934142665946,2354.65
794.8227260560432,2356.75
795.0519987699876,2358.9
795.2812324028802,2360.75
795.5104269491734,2361.7
795.7395824033196,2361.5
795.9686987597706,2360.95
796.1977760129795,2358.95
796.426814157398,2357.2
796.6558131874785,2355.7
796.8847730976737,2354.55
797.1136938824355,2353.6
797.3425755362165,2353.55
797.5714180534687,2353.55
797.8002214286447,2352.75
798.0289856561966,2353.45
798.2577107305771,2354.3
798.486396646238,2354.55
798.7150433976319,2354.65
798.9436509792112,2354.55
799.172219385428,2353.7
799.4007486107348,2353.4
799.6292386495836,2352.85
799.8576894964272,2352.45
800.0861011457175,2352.65
800.3144735919071,2352.3
800.5428068294481,2352.55
800.771100852793,2352.0
800.999355656394,2351.85
801.2275712347034,2352.25
801.4557475821734,2352.45
801.6838846932567,2352.4
801.9119825624055,2352.6
802.1400411840717,2352.15
802.3680605527081,2352.0
802.5960406627668,2351.9
802.8239815087002,2351.6
803.0518830849603,2351.6
803.279745386,2352.25
803.5075684062712,2351.9
803.7353521402263,2351.6
803.9630965823177,2351.85
804.1908017269975,2351.7
804.4184675687183,2351.5
804.6460941019321,2351.9
804.8736813210916,2352.3
805.1012292206487,2351.45
805.3287377950561,2351.45
805.5562070387659,2352.0
805.7836369462306,2351.9
806.0110275119021,2351.75
806.2383787302332,2351.75
806.465690595676,2352.25
806.6929631026827,2352.15
806.9201962457059,2351.65
807.1473900191976,2351.85
807.3745444176103,2351.85
807.6016594353963,2351.45
807.828735067008,2351.25
808.0557713068974,2351.55
808.2827681495173,2351.25
808.5097255893195,2351.75
808.7366436207568,2351.35
808.9635222382813,2351.9
809.190361436345,2351.7
809.4171612094008,2352.0
809.6439215519006,2351.95
809.870642458297,2352.6
810.0973239230419,2352.25
810.3239659405881,2352.3
810.5505685053876,2351.75
810.7771316118929,2351.85
811.0036552545562,2351.9
811.2301394278297,2351.8
811.456584126166,2352.0
811.6829893440172,2351.5
811.9093550758357,2351.75
812.1356813160738,2351.75
812.3619680591839,2351.45
812.5882152996182,2352.15
812.8144230318292,2352.0
813.0405912502688,2352.2
813.2667199493898,2351.95
813.4928091236443,2352.05
813.7188587674844,2351.8
813.9448688753629,2352.15
814.1708394417317,2351.5
814.3967704610434,2352.2
814.6226619277498,2351.75
814.848513836304,2351.65
815.0743261811577,2352.0
815.3000989567637,2351.45
815.5258321575737,2351.6
815.7515257780407,2351.45
815.9771798126166,2352.15
816.2027942557536,2351.45
816.4283691019044,2352.45
816.653904345521,2352.3
816.8793999810559,2352.1
817.1048560029615,2352.5
817.3302724056898,2352.25
817.5556491836933,2352.6
817.7809863314243,2352.2
818.0062838433353,2352.1
818.2315417138783,2351.9
818.4567599375058,2351.75
818.6819385086699,2352.05
818.9070774218233,2352.0
819.1321766714179,2351.85
819.3572362519064,2351.6
819.5822561577409,2352.0
819.8072363833737,2351.85
820.0321769232571,2352.2
820.2570777718437,2352.2
820.4819389235855,2352.1
820.7067603729348,2352.0
820.9315421143442,2352.55
821.1562841422658,2352.35
821.380986451152,2352.65
821.605649035455,2352.6
821.8302718896272,2352.35
822.0548550081209,2352.15
822.2793983853885,2352.05
822.5039020158822,2351.9
822.7283658940544,2352.1
822.9527900143573,2351.6
823.1771743712434,2351.65
823.4015189591648,2351.85
823.625823772574,2352.1
823.8500888059232,2352.0
824.0743140536647,2352.25
824.298499510251,2352.65
824.5226451701341,2352.3
824.7467510277668,2352.25
824.9708170776009,2352.5
825.194843314089,2352.5
825.4188297316833,2352.75
825.6427763248362,2352.0
825.866683088,2352.15
826.090550015627,2352.3
826.3143771021694,2352.4
826.5381643420798,2351.7
826.7619117298103,2352.25
826.9856192598132,2352.5
827.2092869265409,2352.2
827.4329147244458,2352.3
827.65650264798,2353.0
827.880050691596,2352.35
828.103558849746,2352.7
828.3270271168824,2352.35
828.5504554874574,2352.5
828.7738439559234,2352.6
828.9971925167328,2352.1
829.2205011643377,2352.4
829.4437698931905,2352.6
829.6669986977438,2352.25
829.8901875724495,2352.75
830.1133365117602,2352.85
830.336445510128,2352.7
830.5595145620052,2352.85
830.7825436618446,2352.8
831.0055328040978,2352.65
831.2284819832176,2352.25
831.4513911936561,2352.85
831.6742604298659,2352.05
831.897089686299,2351.9
832.1198789574078,2352.0
832.3426282376447,2352.45
832.565337521462,2352.25
832.7880068033119,2352.35
833.0106360776468,2352.75
833.233225338919,2352.45
833.4557745815808,2352.6
833.6782838000847,2352.4
833.9007529888828,2353.15
834.1231821424274,2352.75
834.3455712551711,2352.75
834.5679203215657,2353.0
834.790229336064,2352.9
835.012498293118,2352.35
835.2347271871804,2352.95
835.456916012703,2353.3
835.6790647641386,2352.45
835.9011734359391,2352.6
836.1232420225573,2352.6
836.345270518445,2353.0
836.5672589180549,2352.55
836.7892072158392,2352.75
837.0111154062499,2352.4
837.2329834837399,2352.65
837.4548114427611,2353.1
837.6765992777658,2353.0
837.8983469832067,2352.8
838.1200545535356,2353.3
838.3417219832053,2353.25
838.5633492666678,2353.05
838.7849363983757,2353.45
839.0064833727808,2352.7
839.227990184336,2352.5
839.4494568274931,2353.0
839.6708832967049,2352.95
839.8922695864235,2352.55
840.1136156911012,2352.75
840.3349216051902,2353.15
840.556187323143,2352.8
840.7774128394119,2353.65
840.9985981484491,2352.85
841.219743244707,2353.0
841.4408481226379,2353.05
841.6619127766943,2352.6
841.8829372013281,2353.65
842.1039213909919,2352.9
842.324865340138,2353.1
842.5457690432187,2352.75
842.7666324946863,2353.2
842.9874556889931,2353.1
843.2082386205914,2353.5
843.4289812839336,2353.4
843.6496836734719,2353.35
843.8703457836588,2353.7
844.0909676089465,2353.3
844.3115491437871,2353.05
844.5320903826333,2353.35
844.7525913199371,2353.0
844.9730519501511,2353.65
845.1934722677274,2353.1
845.4138522671185,2352.65
845.6341919427766,2353.5
845.854491289154,2352.95
846.0747503007029,2353.15
846.294968971876,2353.3
846.5151472971252,2353.55
846.7352852709029,2353.8
846.9553828876617,2353.5
847.1754401418535,2353.85
847.3954570279311,2354.15
847.6154335403465,2353.45
847.835369673552,2353.55
848.055265422,2353.8
848.2751207801427,2353.1
848.4949357424326,2353.8
848.714710303322,2353.2
848.9344444572631,2353.65
849.1541381987082,2353.3
849.3737915221099,2353.45
849.5934044219199,2353.45
849.8129768925911,2353.55
850.0325089285757,2353.55
850.2520005243259,2353.0
850.4714516742941,2353.55
850.6908623729325,2353.2
850.9102326146937,2353.25
851.1295623940296,2353.8
851.3488517053927,2353.9
851.5681005432353,2353.35
851.78730890201,2353.65
852.0064767761686,2353.85
852.2256041601639,2353.8
852.444691048448,2353.75
852.6637374354731,2353.65
852.8827433156916,2354.15
853.1017086835559,2354.15
853.3206335335184,2353.75
853.5395178600311,2353.65
853.7583616575466,2353.55
853.9771649205171,2353.95
854.1959276433951,2353.9
854.4146498206326,2353.75
854.633331446682,2353.55
854.8519725159957,2353.4
855.070573023026,2353.9
855.2891329622253,2353.6
855.5076523280457,2353.7
855.7261311149398,2353.55
855.9445693173595,2353.85
856.1629669297577,2354.3
856.381323946586,2353.65
856.5996403622975,2354.05
856.8179161713439,2354.1
857.0361513681778,2353.95
857.2543459472515,2354.6
857.4724999030173,2353.5
857.6906132299274,2354.2
857.9086859224342,2354.15
858.12671797499,2353.95
858.3447093820472,2354.25
858.5626601380582,2354.05
858.7805702374749,2354.55
858.99843967475,2354.25
859.2162684443357,2354.4
859.4340565406842,2354.5
859.6518039582481,2354.35
859.8695106914795,2353.9
860.0871767348308,2353.9
860.3048020827541,2354.1
860.522386729702,2353.9
860.7399306701267,2354.1
860.9574338984806,2354.15
861.174896409216,2354.65
861.392318196785,2354.25
861.6096992556402,2354.1
861.8270395802336,2354.55
862.044339165018,2354.7
862.2615980044452,2354.45
862.4788160929679,2355.05
862.6959934250381,2354.5
862.9131299951083,2354.65
863.1302257976308,2354.55
863.347280827058,2353.8
863.564295077842,2354.3
863.7812685444353,2354.5
863.9982012212902,2354.15
864.2150931028589,2354.3
864.4319441835937,2354.25
864.648754457947,2354.4
864.8655239203714,2354.45
865.0822525653186,2354.45
865.2989403872415,2354.1
865.5155873805918,2354.85
865.7321935398227,2355.25
865.9487588593856,2354.5
866.1652833337333,2354.5
866.3817669573182,2355.0
866.5982097245922,2354.85
866.814611630008,2355.15
867.0309726680177,2354.95
867.2472928330737,2354.9
867.4635721196283,2355.15
867.679810522134,2354.95
867.8960080350428,2354.8
868.1121646528071,2354.55
868.3282803698794,2354.15
868.5443551807117,2355.25
868.7603890797567,2355.15
868.9763820614664,2354.85
869.1923341202934,2355.35
869.4082452506897,2354.95
869.6241154471078,2355.05
869.8399447039999,2355.0
870.0557330158185,2355.35
870.2714803770158,2355.0
870.4871867820442,2355.3
870.7028522253559,2355.2
870.9184767014032,2354.9
871.1340602046386,2355.1
871.3496027295141,2354.5
871.5651042704824,2355.45
871.7805648219955,2355.05
871.995984378506,2355.3
872.2113629344659,2354.75
872.4267004843277,2356.05
872.6419970225438,2354.95
872.8572525435663,2355.8
873.0724670418477,2355.95
873.2876405118402,2355.85
873.5027729479963,2356.0
873.7178643447679,2355.55
873.9329146966078,2355.35
874.147923997968,2355.25
874.3628922433008,2355.5
874.577819427059,2355.1
874.7927055436942,2355.45
875.0075505876592,2355.6
875.2223545534061,2355.3
875.4371174353876,2355.75
875.6518392280553,2355.15
875.8665199258622,2355.7
876.0811595232603,2355.75
876.295758014702,2355.95
876.5103153946396,2356.35
876.7248316575252,2356.25
876.9393067978114,2356.25
877.1537408099505,2356.35
877.3681336883948,2356.15
877.5824854275963,2356.2
877.7967960220078,2355.95
878.0110654660813,2355.95
878.2252937542693,2355.65
878.4394808810239,2355.6
878.6536268407976,2355.9
878.8677316280427,2355.75
879.0817952372114,2355.8
879.2958176627562,2355.95
879.5097988991292,2355.2
879.7237389407828,2356.3
879.9376377821694,2356.3
880.1514954177412,2355.95
880.3653118419506,2356.05
880.57908704925,2356.95
880.7928210340914,2356.2
881.0065137909274,2356.1
881.2201653142104,2356.15
881.4337755983922,2355.8
881.6473446379257,2355.8
881.8608724272628,2356.2
882.0743589608563,2356.5
882.287804233158,2356.7
882.5012082386204,2356.2
882.7145709716959,2356.25
882.9278924268368,2356.6
883.1411725984954,2356.35
883.3544114811239,2356.05
883.5676090691746,2356.7
883.7807653571002,2356.85
883.9938803393527,2356.15
884.2069540103843,2356.4
884.4199863646476,2356.2
884.6329773965946,2356.3
884.845927100678,2357.0
885.0588354713498,2356.8
885.2717025030626,2356.75
885.4845281902683,2356.45
885.6973125274196,2356.7
885.9100555089688,2356.75
886.1227571293679,2356.8
886.3354173830695,2357.15
886.5480362645258,2356.95
886.7606137681893,2356.45
886.9731498885119,2357.05
887.1856446199464,2357.0
887.3980979569448,2356.5
887.6105098939595,2356.9
887.8228804254429,2357.0
888.0352095458471,2356.8
888.2474972496249,2356.5
888.4597435312279,2356.85
888.671948385109,2356.9
888.8841118057202,2356.7
889.0962337875139,2357.2
889.3083143249424,2357.0
889.5203534124583,2357.45
889.7323510445136,2357.05
889.9443072155606,2357.15
890.1562219200516,2357.35
890.3680951524393,2357.6
890.5799269071756,2357.0
890.7917171787128,2357.25
891.0034659615036,2357.2
891.21517325,2357.0
891.4268390386543,2357.35
891.6384633219191,2357.15
891.8500460942464,2357.4
892.0615873500886,2357.1
892.2730870838982,2358.25
892.4845452901274,2357.35
892.6959619632283,2357.35
892.9073370976536,2357.25
893.1186706878553,2357.6
893.329962728286,2357.15
893.5412132133978,2356.95
893.752422137643,2357.4
893.9635894954739,2357.05
894.1747152813431,2357.6
894.3857994897028,2357.7
894.596842115005,2357.7
894.8078431517024,2357.55
895.0188025942471,2358.3
895.2297204370916,2357.9
895.440596674688,2357.7
895.6514313014887,2357.9
895.8622243119461,2357.65
896.0729757005124,2357.95
896.2836854616401,2357.5
896.4943535897812,2357.7
